Compiled_by,Database_ID,Species,Sex,Site,State,Country,Year,Diagnostic,Individuals,Indivs_positive,Collector_source,Orig_database,Disease_status,Accuracy,Latitude,Longitude,Dead_or_sick,Conservation_Status,Conservation_Status_Code,Stage,Genus,Family,State_FullName
KrisMurray,8723,Litoria moorei,not recorded,Armadale,WA,Australia,1999,Histology,1.0,1.0,D. Day,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8724,Litoria gracilenta,not recorded,Ex QLD via Coles,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8725,Litoria gracilenta,not recorded,Ex QLD via Coles,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8726,Litoria moorei,not recorded,Herdsman Lake-NW Corner,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,Juvenile,Litoria,Hylidae,Western Australia
KrisMurray,8727,Litoria adelaidensis,Male,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Western Australia
KrisMurray,8728,Litoria adelaidensis,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Western Australia
KrisMurray,8729,Litoria adelaidensis,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Western Australia
KrisMurray,8730,Litoria adelaidensis,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Western Australia
KrisMurray,8731,Litoria adelaidensis,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Western Australia
KrisMurray,8732,Litoria adelaidensis,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,Adult,Litoria,Hylidae,Western Australia
KrisMurray,8733,Crinia insignifera,Male,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8734,Crinia insignifera,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8735,Crinia insignifera,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8736,Crinia insignifera,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8737,Crinia insignifera,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8738,Crinia insignifera,Male,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8739,Crinia insignifera,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8740,Crinia insignifera,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8741,Crinia insignifera,Male,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8742,Crinia insignifera,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8743,Crinia insignifera,Male,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8744,Crinia insignifera,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8745,Crinia insignifera,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8746,Crinia insignifera,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8747,Crinia insignifera,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8748,Crinia insignifera,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8749,Crinia insignifera,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8750,Crinia insignifera,Female,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8751,Crinia insignifera,Male,Perry Lakes - East Basin,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,Adult,Crinia,Myobatrachidae,Western Australia
KrisMurray,8752,Litoria moorei,not recorded,Oakford -Homes Rd.,WA,Australia,1992,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,-32.21667,115.96667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8753,Litoria moorei,not recorded,Two Peoples Bay,WA,Australia,1978,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-34.95,118.18333,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8754,Litoria moorei,not recorded,12 KM ESE Gregory,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-28.21667,114.36667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8755,Litoria moorei,not recorded,12 KM ESE Gregory,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-28.21667,114.36667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8756,Litoria moorei,not recorded,12 KM ESE Gregory,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-28.21667,114.36667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8757,Litoria moorei,not recorded,Lake Pleasant View Reserve,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-34.83333,118.18333,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8758,Litoria moorei,not recorded,12 KM ESE Gregory,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-28.21667,114.36667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8759,Litoria moorei,not recorded,12 KM ESE Gregory,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-28.21667,114.36667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8760,Litoria moorei,not recorded,12 KM ESE Gregory,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-28.21667,114.36667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8761,Litoria moorei,not recorded,12 KM ESE Gregory,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-28.21667,114.36667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8762,Litoria moorei,not recorded,12 KM ESE Gregory,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-28.21667,114.36667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8763,Litoria moorei,not recorded,12 KM ESE Gregory,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-28.21667,114.36667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8764,Litoria moorei,not recorded,12 KM ESE Gregory,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-28.21667,114.36667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8765,Litoria moorei,not recorded,5.7 Km NNW Mt Saddleback,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-32.91667,116.43333,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8766,Litoria moorei,not recorded,Two Peoples Bay,WA,Australia,1978,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-34.95,118.18333,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8767,Litoria moorei,not recorded,Boojidup Brook Leeuwin,WA,Australia,1979,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),no result,unacceptable,-34.0,115.08333,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8768,Litoria moorei,not recorded,12 KM ESE Gregory,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-28.21667,114.36667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8769,Litoria moorei,not recorded,12 KM ESE Gregory,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-28.21667,114.36667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8770,Litoria moorei,not recorded,Innaloo,WA,Australia,1979,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-31.88333,115.78333,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8771,Litoria moorei,not recorded,12 KM ESE Gregory,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),no result,unacceptable,-28.21667,114.36667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8772,Litoria moorei,not recorded,12 KM ESE Gregory,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-28.21667,114.36667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8773,Litoria moorei,not recorded,12 KM ESE Gregory,WA,Australia,1980,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,-28.21667,114.36667,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8774,Crinia georgiana,not recorded,Gooseberry Hill,WA,Australia,1999,Histology,1.0,0.0,S. Bucket,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8775,Litoria moorei,not recorded,"Kingsley Nursery, Perth",WA,Australia,1999,Histology,1.0,1.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8776,Litoria moorei,not recorded,"Kingsley Nursery, Perth",WA,Australia,1999,Histology,1.0,1.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8777,Litoria moorei,not recorded,"Kingsley Nursery, Perth",WA,Australia,1999,Histology,1.0,1.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8778,Litoria moorei,not recorded,"Kingsley Nursery, Perth",WA,Australia,1999,Histology,1.0,1.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8779,Litoria moorei,not recorded,"Kingsley Nursery, Perth",WA,Australia,1999,Histology,1.0,1.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8780,Litoria moorei,not recorded,"Kingsley Nursery, Perth",WA,Australia,1999,Histology,1.0,1.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8781,Litoria moorei,not recorded,"Kingsley Nursery, Perth",WA,Australia,1999,Histology,1.0,1.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8782,Litoria moorei,not recorded,"Kingsley Nursery, Perth",WA,Australia,1999,Histology,1.0,1.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8783,Litoria moorei,not recorded,"Kingsley Nursery, Perth",WA,Australia,1999,Histology,1.0,1.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8784,Litoria moorei,not recorded,"Kingsley Nursery, Perth",WA,Australia,1999,Histology,1.0,1.0,P. Kirkpatrick,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8785,Litoria moorei,not recorded,Banjup,WA,Australia,1999,Histology,1.0,0.0,A. Rose,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8786,Litoria moorei,not recorded,Lowden- Donnybrook,WA,Australia,1999,Histology,1.0,1.0,M. Bunny,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8787,Limnodynastes dorsalis,not recorded,Watts Rd. Swamp,WA,Australia,1999,Histology,1.0,1.0,P. Mawson,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Limnodynastes,Limnodynastidae,Western Australia
KrisMurray,8788,Litoria adelaidensis,not recorded,Maylands Golf Course,WA,Australia,1999,Histology,1.0,1.0,B. Bramley,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8789,Litoria moorei,not recorded,Wanneroo- Isabellas Nursery,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8791,Litoria adelaidensis,not recorded,Lake Gwelup,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8792,Litoria moorei,not recorded,Armadale,WA,Australia,1999,Histology,1.0,1.0,L. Porter,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8793,Heleioporus eyrei,not recorded,Mary Carroll Park,WA,Australia,1999,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Heleioporos,Limnodynastidae,Western Australia
KrisMurray,8794,Heleioporus eyrei,not recorded,Beckenham,WA,Australia,1999,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Heleioporos,Limnodynastidae,Western Australia
KrisMurray,8795,Limnodynastes dorsalis,not recorded,Floreat-near Bold Park,WA,Australia,1999,Histology,1.0,0.0,K. Aplin,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Limnodynastes,Limnodynastidae,Western Australia
KrisMurray,8796,Heleioporus eyrei,not recorded,Kenwick,WA,Australia,1999,Histology,1.0,1.0,J. Elkington,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Heleioporos,Limnodynastidae,Western Australia
KrisMurray,8797,Crinia georgiana,not recorded,Martin,WA,Australia,1999,Histology,1.0,0.0,M. Paterson,K. Murray (K. Aplin sorted database),no result,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8798,Crinia georgiana,not recorded,Brookton Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8799,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8800,Crinia georgiana,not recorded,Brookton Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8801,Litoria moorei,not recorded,Herdsman Lake,WA,Australia,1999,Histology,1.0,1.0,K. Aplin,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Litoria,Hylidae,Western Australia
KrisMurray,8802,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8803,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8804,Crinia georgiana,not recorded,Brookton Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8805,Crinia georgiana,not recorded,Brookton Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8806,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8807,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8808,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8809,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8810,Crinia georgiana,not recorded,Brookton Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8811,Crinia georgiana,not recorded,Brookton Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8812,Crinia georgiana,not recorded,Brookton Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8813,Crinia georgiana,not recorded,Brookton Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8814,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8815,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8816,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8817,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8818,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8819,Crinia georgiana,not recorded,Brookton Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8820,Crinia georgiana,not recorded,Brookton Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8821,Crinia georgiana,not recorded,Brookton Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8822,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8823,Crinia georgiana,not recorded,Brookton Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8824,Crinia georgiana,not recorded,Brookton Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8825,Crinia georgiana,not recorded,Brookton Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8826,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8827,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8828,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8829,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,1.0,Z. Car,K. Murray (K. Aplin sorted database),positive,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
KrisMurray,8830,Crinia georgiana,not recorded,Ashendon rd- off Brook/n Hwy,WA,Australia,1999,Histology,1.0,0.0,Z. Car,K. Murray (K. Aplin sorted database),negative,unacceptable,,,not noted,Least Concern,LC,,Crinia,Myobatrachidae,Western Australia
